mlb_id,last_name,first_name,positions,pa,ab,obp,slg,sb,cs,r,rbi,ops
458085,coghlan,chris,OF,36.929110489271324,43.00800786391811,0.3099048012970696,0.35448469148134415,3.7633953293444531,0.083238903324152513,10.827688826433864,4.8128199869689112,0.66457889928399538
458582,brignac,reid,SS,36.912244293140972,46.863391987762171,0.30639922149875826,0.36427775687808495,2.1929417406147955,0.095411439674607634,7.5726808206373768,5.8976268477104608,0.65833727669192188
400018,olivo,miguel,C,36.679394114796622,47.499154524305453,0.26508409221209384,0.42616284852920033,2.6041360918606373,-0.064084859313959019,8.9397134010528418,5.883480043835398,0.69219504797909148
425772,mathis,jeff,C,36.165847444995379,47.303683471914198,0.25730933501461095,0.32291684617257471,1.6402853534006403,0.51163040059405851,3.0670124155723872,4.4244360793140576,0.57391641313420561
425557,baker,jeff,1B/OF,34.461600086609309,47.760729227289488,0.26984085524859758,0.36429749123924893,1.7481782795116518,0.74356455970292856,3.5142089811016319,6.1792115642152794,0.63926374141835618
435220,sweeney,ryan,OF,30.33814570200785,40.657039879861671,0.31181378207653809,0.36487363007066531,1.283037465210304,0.42605617995043049,5.8447360517166285,3.6375903604373772,0.67545487140092564
502182,clevenger,steve,C,28.16175987822912,39.070515573973111,0.29467364397002421,0.33489968346906607,1.283037465210304,0.15619715749622154,3.6137238897017969,3.550963556527531,0.62726445046956081
449082,paul,xavier,OF,27.970575340840327,38.937695336942312,0.29916037109783555,0.3845019653669271,4.8351389939154625,0.25438734461140866,6.8235762392323878,4.9440687236122898,0.6817332615463455
460579,morgan,nyjer,OF,27.961019016648777,38.079701475564832,0.31093979046980058,0.34203606679957838,5.3602324313923058,-0.89311091458248604,11.42451706665716,4.2674485604473649,0.64682278605251831
150148,barajas,rod,C,27.169887071751845,42.132675599828261,0.29761538428118617,0.3885512425009443,0.87184311396446201,0.40126767712841627,5.6937652908363567,11.879413113949045,0.67499002703225608
488703,bianchi,jeff,SS,24.893257907117771,34.583569053767206,0.27916938111773454,0.3528664134515101,5.0305474929392808,0.10706358197329724,7.2342506599394589,3.2391285492155557,0.62958020017242877
501994,benson,joe,OF,23.035544037009274,31.006890915394862,0.27580079853948758,0.35935187059963608,5.2463333451613039,-0.49247635658386502,7.9472690364619609,3.9494805359528762,0.63469088006857388
110029,abreu,bobby,OF,21.534199265954712,31.185661379079292,0.32443999483639718,0.35012688300938405,3.6147476968370329,-0.037812138267309447,6.7888579090921048,7.5079056861613296,0.66942456119514293
407861,hudson,orlando,2B/3B,21.110879895673676,31.984933716922143,0.31197439521030479,0.36555059432013409,3.1160377726783839,-0.099561680261793017,9.5635583947752068,6.4380026666854846,0.67004724391856141
572287,zunino,mike,C,20.857914113528153,27.564143374219356,0.30880250569072015,0.37224489847305703,2.1593726307574936,0.41291981942710571,14.756193863550934,4.4467277516321833,0.66648824694706132
150348,mcdonald,john,SS,19.444203438307625,34.215938823318126,0.2798051736912246,0.34221670832865875,1.283037465210304,0.21794669949070505,0.31640133325279862,2.3037172835804274,0.61749032504286561
543238,gose,anthony,OF,19.106943488256093,24.772322201916097,0.29819216961868084,0.33381606755040599,15.180956558357,-1.1051526556643518,13.076585996123576,1.3025878933228121,0.62680423388281958
543742,sands,gerald,OF,17.880009172420472,24.349707777704936,0.29252203591930409,0.39351192387152506,2.1389952775592898,0.449880858599575,11.120623191251774,5.2409061333577611,0.68605026226738242
294558,nady,xavier,OF,17.305274461199389,30.54497508920457,0.26103130751279058,0.3356326154013502,1.3369839282658098,0.57241611841567241,2.1924278572776448,2.9897686493287274,0.59900025224250042
452035,blanks,kyle,OF,17.105952100509086,27.009183539594815,0.2907452510421466,0.39305025996017212,1.4448768543768213,0.74356455970292856,5.1106753723731408,4.0115130351022774,0.68625088761601227
488810,cruz,tony,C,16.339670654139141,29.515331056644683,0.27376448575964279,0.34527793575172855,1.0336825031309793,0.15619715749622154,1.3797125273072233,1.9821918127737064,0.6186791113857395
457788,schafer,jordan,OF,16.31247763241484,24.938628817343897,0.27370576846203787,0.2909771713111316,8.2254011334541026,0.057930006450372717,7.3339715634687721,-0.84652116905140051,0.56376852007434697
217100,bloomquist,willie,SS,16.25650363470821,29.442660423570899,0.28998334715327712,0.337792899790684,4.1206432175347896,-0.47933999606054023,5.4459242878435639,-0.79506434994824193,0.62746417321667602
520976,beltre,engel,OF,14.204819279132664,27.053458033334863,0.28432576275174393,0.34873529781442142,7.6044270901062276,-1.4945785014853876,9.9953230184660526,2.8002626300726181,0.62072477511987689
477186,laird,brandon,3B,14.169611781592721,26.513236542851317,0.26734419159587025,0.37786014610998503,1.1211980760437867,0.19315819666869083,8.8095549979830068,9.4646187292942585,0.6457009640111937
500274,valdez,jeudy,SS,14.028781791432905,26.910873622256915,0.24209767591287137,0.31082391802796955,5.3602324313923058,-1.7026879819451128,10.534500566524017,3.7786191516390844,0.54884642143429296
543647,phelps,robert,2B,13.747121811113288,23.119576236626386,0.3042107776632742,0.3589117827813475,2.3679728864404099,-0.78563966363545279,9.6493589316966855,6.5400310883403083,0.6571217850941975
518586,culberson,charlie,2B,13.711914313573345,27.191168968289972,0.28735262310013365,0.38412307953108493,4.3628125830750069,-0.78563966363545279,11.703531064867235,7.5795348925046788,0.66840621261992084
542642,liriano,rymer,OF,13.324631840633856,25.479280738263384,0.28549603403541635,0.32713645394843965,8.8512019005028506,-2.8278457807144988,10.369887284209241,3.8498995060074783,0.60092871346723142
435459,kottaras,george,C,13.309161816671889,22.29692586711792,0.31727745526457796,0.38504159563995638,1.0876289661864851,0.36430663795594698,2.3873349386445639,3.3623083309628594,0.69875854483074673
514917,hernandez,cesar,2B,13.254216845553955,26.065114108034905,0.29235372484732486,0.33681879929797132,5.8589423555509548,-2.2652668813298056,8.5256661344671159,2.2296709431504969,0.6210511069437028
501726,diaz,juan,SS,13.042971860314253,26.263932647737704,0.25209568023286411,0.32216076021465073,2.118617924361085,-0.22306076425076005,6.9485963261010575,5.5414084232328573,0.57495707475917246
543377,joseph,corban,2B,13.007764362774296,21.708352554215409,0.29980762604819039,0.37259093805488924,1.3705530381231112,-0.43117024471048548,10.88046465329338,6.7234729361340211,0.67391152284458999
519005,mcdade,mike,1B,13.007764362774296,24.658763901746781,0.2711176176535669,0.36063699859350901,1.1211980760437867,0.40126767712841627,7.7598000808409111,8.1092454403698788,0.63132735534877005
519208,robinson,clint,1B,12.972556865234338,22.472635262107175,0.28865257287026791,0.39432963219133987,1.3705530381231112,0.19315819666869083,8.690279416781884,8.7919986207173153,0.69065778083891638
501571,lagares,juan,OF,12.86693437261448,26.702308130308438,0.28108326048302101,0.34721928563195964,4.8615225072336568,-1.0783595405659367,9.3201323670671457,3.3505881734537546,0.62558162757546953
